199996
0 1 2
84508 63680 71915
557 84508 71915
75128 62517 40237
62517 26595 4204
62517 55896 26595
55896 62517 11736
11736 62517 97457
62517 75128 97457
78444 62517 4204
86929 61273 61986
60502 87938 62666
90136 60634 72366
90136 87938 60634
26595 16108 4204
16108 78444 4204
56451 57182 97457
57182 56451 50884
34715 62226 98027
43668 87741 22360
87741 32470 77272
87741 43668 32470
59082 4385 13956
86944 8146 50983
8146 86944 81943
42966 36602 22416
40682 98649 15387
57771 66228 27941
19094 17749 90532
75932 89973 54110
57730 47108 31058
57771 47108 66228
39231 13307 31854
65524 39231 47872
39231 65524 71733
73047 53473 82627
42469 24014 73612
46340 42469 34044
24014 42469 46340
17640 29772 66186
91094 67863 72255
22912 53184 31519
53184 22912 83560
45398 74977 34391
74977 33629 34391
33629 74977 64571
74977 49848 64571
49848 74977 45398
2256 82094 64378
82094 6378 47200
6378 2256 39077
2256 6378 82094
88779 73801 69632
73801 88779 99291
91 19553 79753
19553 22882 79753
65969 73801 99291
22882 65969 99291
77751 65969 48744
19553 65969 22882
49320 89982 47200
89982 49320 85795
85795 75287 13233
13233 75287 86528
75287 13672 86528
93477 28446 43773
75399 28446 45507
41883 49320 69632
41883 77751 23083
46754 84914 66371
34403 46754 66371
46754 34403 93696
84914 2141 64378
2141 2256 64378
34887 91969 89839
33758 34887 89839
26802 935 81703
935 26802 91679
935 3384 81703
3384 935 91679
88318 21975 69435
21975 88318 81703
3384 21975 81703
57035 30299 33869
30299 57035 33758
27528 57035 33869
44960 16383 17920
16383 38709 17920
38709 16383 13603
16383 53928 13603
16383 44960 74623
53928 16383 85887
16383 74623 85887
91679 10368 68849
38709 10368 91679
10368 38709 13603
91969 15093 89839
15093 46976 89839
53810 23890 82041
79269 53810 9122
79269 35726 47488
35726 79269 9122
30277 79269 47488
79269 30277 53810
20880 11034 76581
92522 24684 64010
41454 76739 53941
98007 20880 47384
76739 98007 56080
45543 44779 64010
45543 47727 20115
47727 45543 64010
98007 85880 56080
85880 98007 47384
34841 94645 13286
52035 8584 82636
5894 6091 85340
99386 5894 85340
6091 78140 63556
55514 72357 86210
5513 92907 36627
92907 94645 36627
94645 92907 97665
97665 92907 85950
28382 55514 86210
28382 5513 55514
72357 28382 86210
76782 58077 85950
92907 76782 85950
76782 92907 5513
28382 76782 5513
58077 76782 50795
45627 45019 54898
16028 45324 60629
45324 64191 60629
73100 8195 30231
25174 58077 50795
13861 33758 89839
13861 30299 33758
30299 13861 17104
13861 89612 17104
89612 4295 17104
57832 4295 94692
4295 57832 17104
4295 19239 94692
19239 4295 89612
13861 19239 89612
46976 19239 89839
19239 13861 89839
47661 70703 53641
29357 54189 65898
54189 87930 65898
57832 54189 29357
41355 93137 1840
93137 41355 59731
76357 6100 65898
6100 76357 34496
64191 25781 60629
9980 25781 64191
48112 95808 48658
4126 23217 48112
59517 61532 47551
29086 59517 47551
29086 1542 68787
59517 29086 68787
29086 47551 74602
17415 86084 99480
86084 2949 78703
58739 74340 99480
74340 17415 99480
74340 58739 39070
74340 4458 17415
86587 512 11004
58260 68974 80513
76365 86587 11004
76365 75988 86587
69669 8222 33432
8222 82759 33432
82759 8222 17105
80513 74987 33432
74987 69669 33432
74987 80513 24255
6640 20697 20774
6640 84688 47043
84688 6640 20774
20697 96283 5457
96283 73252 5457
6640 96283 20697
73252 96283 47043
96283 6640 47043
55187 54049 27062
48229 55187 26815
55187 27062 48834
26815 55187 48834
87057 9574 45819
27062 20418 96872
20418 26615 96872
43078 63973 95736
20991 43078 0
89912 20991 28763
89912 29789 66642
20991 89912 19454
89912 66642 19454
43078 23583 63973
93210 46893 93517
46893 93210 35151
61225 63211 94957
63211 61225 93517
61225 93210 93517
29842 50960 41740
34248 50960 29842
13649 56643 35329
56643 13649 58317
50960 75628 41740
75628 50960 91751
22673 13649 35329
29789 22673 35329
62510 31999 9139
31999 62510 81803
87270 31999 61363
74138 12726 78478
12726 74138 46730
84632 86431 0
49848 84632 0
84632 49848 86528
59973 81699 45668
98069 8626 24681
8626 1527 24681
36035 70259 2949
87011 65002 6579
76164 94922 82409
94922 87011 82409
94922 31879 5534
65002 94922 5534
94922 65002 87011
68786 6175 87745
86581 27707 76164
92769 27707 86581
27707 92769 71075
10152 29086 5534
29086 10152 1542
31888 55866 16890
3950 66923 42791
66923 3950 27300
8754 59262 74602
56758 99591 47297
3950 92747 39865
92747 3950 42791
76614 70703 33877
35927 7783 53641
7783 93137 53641
25781 6802 60629
81431 59116 4474
24591 68895 56229
54672 24591 59058
1669 71293 44895
56229 1669 44895
24591 10175 68895
22882 97309 79753
97309 41165 79753
97309 22882 99291
43196 56229 44895
39429 43196 44895
43196 39429 41165
43196 41165 260
39429 64966 91
64966 39429 5299
67765 11529 28531
34049 60053 25429
53746 67765 28531
68940 52949 10782
51924 11768 18602
11768 68940 10782
68940 11768 51924
68974 61604 42632
46861 46873 29795
46873 46861 711
93088 74594 68974
93088 94761 46180
93088 68974 42632
59257 18876 34163
97721 89543 32021
43500 97721 32021
67803 58739 99480
77866 67803 30582
91416 87355 75905
91416 31695 87355
91416 75905 53863
13439 91416 53863
28362 75881 46639
65248 13439 46639
83620 89302 86027
89302 83620 13085
89302 89974 86027
89974 89302 31695
56760 89302 13085
56760 97346 87355
89302 56760 87355
91716 50969 17562
91716 85258 97628
72659 49632 22138
22321 81486 13085
22321 29323 3791
15266 43569 44291
43569 29604 14797
43569 15266 29604
91716 74446 66502
74446 91716 97628
86353 16925 69599
81311 86353 69599
74446 86353 81311
16925 86353 97628
86353 74446 97628
93475 62889 14797
62889 9504 14797
62889 19905 9504
62889 93475 52633
19905 62889 52633
81311 90418 22138
90418 17089 19117
17089 90418 44291
90418 83333 44291
90418 81311 83333
53073 17648 25675
65369 53073 25675
53073 65369 33477
53073 96212 33213
96212 53073 33477
33477 7573 45346
65369 7573 33477
17648 63491 25675
63491 26803 25675
95172 63491 56291
44391 82117 41611
82117 44391 29537
20391 82117 29537
1176 16817 99234
13542 58146 68452
63834 8374 41342
8374 63834 62925
5887 63834 731
3419 5887 731
5887 3419 2531
3379 98525 80793
42786 33213 34390
42786 10894 33213
63834 65244 62925
62410 57256 16899
57256 98676 16899
98676 57256 15216
32401 23163 16927
23163 98676 64043
98676 23163 16899
23163 32401 16899
61678 23163 64043
23163 90505 16927
23163 61678 25551
90505 23163 25551
54211 32401 16927
75047 90505 78812
95068 75047 45656
75047 95068 79977
75047 33029 45656
33029 75047 78812
49801 27702 64158
10768 27702 48421
27702 10768 64158
47652 48323 47249
48323 11401 47249
58091 91927 98313
18009 91927 54129
98313 91927 18009
25135 29323 70462
23690 25135 70462
44038 40375 89256
9642 205 29476
33080 82288 42730
76359 33080 42730
63039 13342 89416
13342 62439 32579
21958 13342 32579
66454 98676 15216
98676 66454 64043
73544 61678 64043
73544 81410 37962
81410 66454 76359
66454 81410 64043
81410 73544 64043
88590 76359 42730
88590 21958 32579
97538 96906 29312
90699 97538 29312
45637 97538 54848
96906 3451 29312
3451 67638 29312
67638 26618 29312
26618 67638 96722
95776 17531 25624
78651 88181 49550
95776 31578 17531
61698 1614 68452
8434 35713 69063
35713 90699 69063
97538 35713 54848
35713 97538 90699
6820 55135 73506
26618 16485 29312
22697 8434 69063
22697 16485 96724
22697 69063 29312
16485 22697 29312
8434 60368 73506
22697 60368 8434
60368 22697 96724
88720 15955 96183
88720 96183 38950
87211 88720 38950
15955 88720 89640
90106 87211 49550
88181 90106 49550
34866 49397 8799
49397 34866 82749
47681 54107 52873
49097 54107 2869
23090 82891 50347
82891 72319 50347
72319 82891 49759
85210 33309 12196
33309 85210 49759
33309 93536 12196
33309 98352 93536
33309 23090 98352
75700 49710 78137
1273 49710 75700
94414 28812 71410
28812 18040 71410
28812 73086 18040
28812 52610 64582
73086 28812 64582
52610 28812 66759
28812 94414 66759
39674 21612 2869
39674 88500 21612
88500 39674 47681
54107 39674 2869
39674 54107 47681
21612 64997 71410
95606 64997 21612
64997 95606 54820
64997 94414 71410
94414 64997 54820
95169 82552 5050
82552 93845 35393
5050 82552 35393
82552 73086 93845
73086 82552 18040
25034 33685 18040
33685 25034 61902
25034 95169 61902
44177 24948 19431
24948 35867 99416
24948 25545 35867
34453 24948 99416
24948 34453 19431
25545 24948 61916
24948 44177 61916
10504 1273 5528
84188 10504 5528
1165 79079 13358
93862 33815 84669
33815 93862 61083
93862 16772 89762
13073 80566 37081
62754 20278 23497
20278 62754 10989
62754 51077 10989
51077 62754 59728
74902 45016 83108
70028 15500 44313
93444 15500 70028
15500 93444 34107
87101 12071 54775
12071 13253 54775
81122 40055 50802
40055 69067 50802
69067 51025 50802
51025 45016 50802
93444 51025 34107
51025 93444 27380
34107 51025 59728
51025 69067 59728
72407 71100 4134
72407 60014 71100
60014 72407 13942
72407 16772 13942
89762 72407 4134
16772 72407 89762
50537 32758 66435
50537 65988 32758
70357 96685 65946
52711 89828 58833
59103 71547 98172
71547 59103 9815
33283 59103 98172
84986 71547 9815
71356 84986 23989
84986 71356 71547
15749 84986 9815
84986 15749 35196
12002 6249 2057
45779 12002 2057
61401 99945 71254
45779 61401 71254
61401 45779 2057
96072 61401 2057
52035 29480 17897
36069 71356 23989
85466 36069 23989
85305 36069 85466
44954 32986 50991
85305 44954 50991
89034 13488 60679
42367 89034 60679
92577 89034 42367
80948 96072 2057
80948 92577 42367
96072 80948 42367
47571 75161 22163
75161 72357 55514
72357 75161 47571
36265 75161 55514
36265 81541 22163
75161 36265 22163
96514 97478 48998
66154 12638 69382
12638 73546 69382
73546 12638 15679
60131 86019 75290
60131 38696 27549
44779 60131 75290
24825 60131 27549
21652 55417 40431
59103 32796 9815
32796 59103 33283
75608 33283 15679
75608 32796 33283
32796 75608 5440
75608 12638 91594
12638 75608 15679
41187 46031 703
13114 32460 69426
69426 32460 50270
74324 77549 44988
65988 77549 32758
88667 34991 79233
88667 79233 68654
74324 88667 68654
42893 68019 59065
3779 42893 59065
42893 3779 69333
42893 59354 68019
59354 42893 10989
42893 20278 10989
20278 42893 23497
42893 69333 80231
28256 67276 10989
67276 59354 10989
6152 67276 28256
67276 6152 57981
59354 67276 57981
99970 3779 70245
99970 70245 80993
88790 99970 51498
3779 99970 88790
99970 34991 51498
34991 99970 80993
60443 59354 57981
60443 23637 59354
69350 60443 57981
23637 60443 69350
49229 86656 27840
56543 86656 82374
86656 49229 82374
86656 57570 27840
86656 63034 57570
86656 56543 75592
63034 86656 75592
39336 49523 23116
49523 77074 23116
67431 49523 10692
49523 67431 77074
36491 21322 12956
21322 36491 6439
21322 25047 12956
25047 21322 80993
21322 34991 80993
34991 21322 6439
25194 98760 57319
98760 36491 12956
27555 36491 56651
36491 27555 39336
86330 78681 12960
78681 86330 45597
78535 78681 45597
79219 59777 1762
78681 79219 67003
34013 20533 82299
20533 34013 23871
82299 20533 42797
20533 68844 42797
20533 23871 68844
28069 6912 63864
28069 66521 6912
62738 72028 13488
62738 28069 63864
28069 62738 13488
78535 91298 26329
91298 78535 45597
91298 14104 26329
14104 91298 45597
40988 86330 12960
86330 40988 78951
40988 12960 55834
41054 40988 63864
40988 41054 78951
84959 83764 81211
83764 84959 16591
4716 83764 16591
67791 6415 13530
3629 6415 67791
81215 3629 87673
76460 81215 87673
81215 6415 3629
6415 81215 13530
81215 75623 13530
81215 76460 15961
75623 81215 15961
35324 26191 95110
26191 35324 27605
1054 26191 27605
404 48960 85090
48960 404 93456
28619 404 85090
6152 404 28619
404 6152 84669
64297 53399 83611
41841 53399 15961
53399 41841 83611
48543 67791 13530
75623 48543 13530
14894 54172 77812
54172 93966 77812
54172 31132 93966
54172 10717 31132
81136 2858 83307
71100 81136 83307
60014 81136 71100
13262 81136 60014
3253 68788 41812
2858 68788 3253
81136 68788 2858
23255 68788 87101
68788 23255 41812
68788 13262 87101
68788 81136 13262
2858 52006 22397
6597 52006 11499
52006 3253 11499
52006 2858 3253
54172 52083 10717
52083 67715 10717
67715 52083 832
5107 38498 6740
5107 48960 38498
2189 5107 6740
5107 2189 85090
48960 5107 85090
35324 37138 27605
33934 37138 35324
27288 37138 33934
67791 27288 52102
81630 51759 56073
89529 33934 56073
51759 89529 56073
35522 89529 59314
89529 27288 33934
89529 35522 27288
17795 99945 13580
3370 66765 42367
66765 3370 13116
37861 93168 12956
93168 98760 12956
98760 93168 57319
57319 93168 59864
93168 37861 59864
94515 94314 20160
94515 20160 63947
28 94515 63947
25155 94955 48795
25155 48795 2189
53852 25155 2189
94955 87643 28
87643 94515 28
94515 87643 94314
25155 87643 94955
95899 15618 57981
42088 15618 95899
15618 69350 57981
15618 42088 69350
72847 95899 57981
72847 39201 95899
6152 72847 57981
72847 6152 28619
39201 72847 28619
67779 77372 45332
3759 2543 35398
11167 2543 3759
2543 91947 35398
2543 11167 8812
91947 2543 8812
27366 3759 35398
27366 65449 3759
65449 27366 45593
80931 27366 35398
45593 27366 96052
27366 80931 96052
50760 23756 54240
23756 50760 94566
32959 19745 94566
19745 32959 94543
19745 23756 94566
34321 1541 18586
1541 34321 79227
47067 96294 90893
96294 47067 18586
42932 89847 39281
73098 23041 39281
89847 73098 39281
73098 89847 75122
66174 31545 99751
31545 66174 80931
80931 66174 96052
31545 86799 14169
86799 31545 42932
14169 86799 39281
86799 42932 39281
42401 77405 18904
77405 15259 18904
1102 17896 89142
17896 23041 89142
85063 14169 39281
85063 83624 14169
23041 85063 39281
17896 85063 23041
85063 17896 1102
78754 7156 1102
7156 85063 1102
78754 95806 58241
82873 65449 45593
65449 82873 72078
4719 21497 57389
50996 78553 47678
22793 50996 47678
16168 69163 88047
22793 69163 24787
27119 69163 22793
97835 45490 5198
26163 49093 41406
43517 51240 16433
79958 30723 47409
78113 58302 46757
62639 78113 46757
55838 78902 88769
55838 88769 63945
80162 55838 49836
55838 63945 61337
49836 55838 61337
86319 18850 29414
18850 86319 93695
14403 86319 29414
86319 14403 16017
6177 2125 16017
2125 86319 16017
88769 91703 86266
86266 91703 79213
28780 77111 30691
30691 77111 61337
77111 9887 61337
2310 30155 9944
30155 2310 47381
22212 47381 53537
9519 22212 53537
14245 9519 2962
9519 14245 80162
35033 14245 2962
80162 14245 35033
63269 9519 80162
9887 63269 49836
63269 80162 49836
63269 9887 8429
38758 63269 8429
47852 63269 38758
56988 9644 8429
3233 13872 38758
3233 56988 91993
3233 91993 16061
13872 3233 16061
9644 3233 38758
56988 3233 9644
64704 14443 54817
47852 33313 38628
13872 33313 47852
38628 33313 54817
33313 64704 54817
33313 13872 3131
64704 33313 3131
85364 86918 80046
85364 80046 6924
50053 85364 6924
85364 50053 2859
81659 85364 2859
86918 85364 81659
67688 38904 75044
38904 67688 78193
38904 22641 75044
22641 38904 88876
66625 86563 91013
86563 67776 91013
78866 52224 91344
45471 86525 38027
86525 7619 38027
86525 838 7619
838 86525 26270
23645 22076 40759
28780 7941 1586
85325 99722 31678
99722 85325 48478
2060 99722 48478
99722 2060 60322
72144 15584 14999
89976 68377 87074
28526 68377 89976
20548 647 18774
68377 97731 87074
97731 68377 28526
97731 20548 3838
91005 22740 3838
15667 14363 12542
15667 91478 14363
15667 91005 3838
91478 15667 3838
69219 17369 88507
17369 69219 31722
89694 8952 65132
87693 64135 16547
87693 39068 64135
61445 62918 71661
71146 61445 71661
62918 61445 22101
4304 71146 52154
4304 20060 51971
4304 61445 71146
46392 4304 52154
22101 4304 51971
61445 4304 22101
4304 20884 20060
4304 46392 20884
63926 28599 15660
81212 72352 98031
72352 85074 98031
72352 81212 80933
81212 4685 75459
4685 4759 50422
4759 4685 81212
98712 65069 69514
65069 98712 37337
69144 92874 83835
72982 3054 25260
72982 72144 3054
82108 3054 14999
82108 65505 25260
3054 82108 25260
12798 64277 99463
64277 34321 99463
34321 64277 79227
79594 69916 68718
85074 69916 79594
68718 69916 24238
69916 85074 2777
69916 14495 24238
14495 69916 2777
53536 70911 51594
1541 48930 18586
48930 1541 80089
96294 22443 90893
96110 22443 96294
4130 99363 68718
99363 96110 68718
99363 22443 96110
38577 96110 43726
38577 43726 7123
90807 38577 7123
38577 90807 83809
42844 38577 83809
38577 42844 96110
51310 70830 33463
43230 72657 43667
72657 43230 28391
95455 72657 28391
72657 22593 43667
22593 72657 57027
72657 95455 57027
168 95455 89528
95455 168 57027
57027 168 61024
76018 168 75919
168 76018 61024
92185 2489 89528
2489 4215 75919
4215 2489 50258
2489 92185 50258
95946 45576 63177
45576 72055 63177
72055 45576 95946
40304 91559 99927
40304 83968 91559
83968 40304 62349
34971 87542 63177
87542 8543 63177
87542 83968 8543
83968 87542 62516
87542 77805 62516
77805 87542 64927
64927 87542 70476
87542 34971 70476
40304 97591 62349
97591 40304 99927
28997 40544 90098
40544 28997 14045
14643 29334 35995
63926 14643 28599
14643 63926 29334
41206 31814 99609
31814 41206 14045
52420 41206 99609
41206 52420 14045
54616 22268 50422
22268 82069 11733
42202 56156 79594
4759 90953 50422
90953 54616 50422
92566 82108 14999
82108 92566 65505
92566 22268 65505
22268 92566 82069
51893 25436 66916
32938 51893 66916
68489 91415 58613
25436 68489 58613
39183 52420 66916
25436 39183 66916
39183 25436 58613
39183 75707 52420
82069 7459 11733
7459 82069 23750
25357 21798 13722
99358 25357 13722
25357 7459 21798
25357 99358 11733
7459 25357 11733
64920 99358 59018
64920 4685 50422
64920 59018 75459
4685 64920 75459
38939 32938 59347
38939 5948 32938
38939 59347 99609
18552 38939 99609
5948 38939 18552
43323 17602 15660
17602 43323 89737
79841 29900 32308
89737 79841 32308
43323 79841 89737
50944 26531 15946
50944 98619 26531
4215 86485 11226
86485 4215 50258
90009 75171 50258
32703 75171 90009
92149 1583 68291
1583 59318 68291
